,date,city_code,PM2.5,BC,OM,SO4,NO3,NH4,cl
1353,2013/9/28,1001,84.58047,3.841397,44.56947,16.17586,16.30223,11.88616,3.69151
1358,2013/9/29,1001,90.07774,4.425519,50.70938,13.72154,17.18015,9.054254,4.041147
1363,2013/9/30,1001,84.76987,3.898689,45.2038,14.52546,17.88174,12.48494,3.260179
1368,2013/10/1,1001,41.79359,2.185819,24.38961,6.260861,7.238383,6.27049,1.718922
1373,2013/10/2,1001,21.68322,1.387867,12.71966,3.309089,3.156236,2.60578,1.110368
1378,2013/10/3,1001,35.62129,2.384267,18.92067,6.315058,6.191275,5.278137,1.81002
1383,2013/10/4,1001,92.52903,4.537799,50.36957,16.53344,17.13769,12.11865,3.950531
1388,2013/10/5,1001,107.8542,5.906133,54.69042,16.36222,26.69638,13.46357,4.199045
1393,2013/10/6,1001,39.43058,2.482905,19.85172,7.85697,7.624223,6.788435,1.614764
1398,2013/10/7,1001,37.91474,2.059818,25.65758,3.753624,5.04288,5.192825,1.400838
1403,2013/10/8,1001,44.07857,2.702234,23.89066,6.161516,9.235282,6.820689,2.088876
1408,2013/10/9,1001,68.49235,3.445895,33.21745,12.65882,15.91269,11.31078,3.257495
1413,2013/10/10,1001,77.2201,3.598419,46.01104,10.66453,13.78958,11.334,3.156535
1418,2013/10/11,1001,21.33136,1.128657,13.36473,2.948287,2.759828,2.555991,1.129862
1423,2013/10/12,1001,42.72455,2.4568,25.51892,5.612034,7.276395,5.814746,1.860404
1428,2013/10/13,1001,68.78177,3.408752,33.78005,11.37761,17.15997,11.27941,3.055386
1433,2013/10/14,1001,26.63733,1.237957,16.43399,3.578221,3.636177,3.633421,1.750981
1438,2013/10/15,1001,26.68136,1.537732,15.88976,3.303589,3.958288,3.666902,1.991987
1443,2013/10/16,1001,33.15266,2.011229,18.26437,4.55713,5.802644,4.512179,2.517288
1448,2013/10/17,1001,51.21213,2.935866,25.19043,8.062859,12.00201,7.561178,3.020968
1453,2013/10/18,1001,96.97957,4.576904,52.24804,14.63945,20.53636,11.9001,4.978815
1458,2013/10/19,1001,88.08114,4.612186,41.73836,14.48664,23.1189,12.39379,4.125051
1463,2013/10/20,1001,65.15158,3.051724,35.73069,11.79416,11.54417,7.822766,3.030838
1468,2013/10/21,1001,82.14898,4.239309,40.1292,13.77189,20.01616,11.58856,3.992418
1473,2013/10/22,1001,59.18632,3.068506,28.86298,11.14315,13.2956,9.475311,2.816082
1478,2013/10/23,1001,34.37321,1.818584,20.1969,5.247616,5.312727,5.082523,1.797386
1483,2013/10/24,1001,29.76634,1.361307,19.13514,4.114289,3.362507,3.15511,1.793093
1488,2013/10/25,1001,35.48012,1.818095,22.21659,4.79024,4.519178,4.558949,2.13602
1493,2013/10/26,1001,54.61388,3.015575,29.26451,7.567588,11.1869,7.380608,3.579304
1498,2013/10/27,1001,70.59976,3.605417,35.5136,11.28902,16.22396,10.83336,3.967759
1503,2013/10/28,1001,81.13972,3.84954,43.09218,13.20334,17.34701,9.010299,3.647653
1508,2013/10/29,1001,33.69624,1.764855,21.63629,3.563464,4.77334,4.498507,1.958296
1513,2013/10/30,1001,41.24075,2.549552,23.28619,4.942939,7.850215,5.827145,2.611854
1518,2013/10/31,1001,57.96086,2.98195,32.68418,7.593351,11.22062,7.133699,3.480757
1523,2013/11/1,1001,83.75355,4.445472,42.44513,11.46024,20.62973,11.51859,4.77298
1528,2013/11/2,1001,100.3718,5.253385,50.49556,14.96738,24.04327,13.76394,5.612208
1533,2013/11/3,1001,39.90804,2.189161,26.16147,4.184342,5.432174,5.164992,1.940891
1538,2013/11/4,1001,40.17393,2.598992,21.63222,5.306474,7.844021,5.358804,2.792218
1543,2013/11/5,1001,110.148,5.157574,55.81061,17.22202,24.84727,13.5437,7.110525
1548,2013/11/6,1001,35.66006,1.851445,22.62899,4.116032,5.091481,4.386777,1.972112
1553,2013/11/7,1001,30.77533,1.707793,17.08293,4.886558,4.514453,4.552152,2.5836
1558,2013/11/8,1001,62.80965,2.981197,32.59886,9.477665,13.56495,9.096728,4.186978
1563,2013/11/9,1001,63.43333,2.852017,43.12284,5.572158,9.016415,6.016581,2.869902
1568,2013/11/10,1001,25.5504,1.323366,15.07602,3.439379,3.32797,3.557612,2.383661
1573,2013/11/11,1001,34.00793,2.048513,20.06733,4.106327,5.21789,4.562775,2.567872
1578,2013/11/12,1001,40.20783,2.358762,23.99861,5.055009,5.552924,5.10696,3.242523
1583,2013/11/13,1001,71.26056,3.587141,38.63648,10.54886,14.58597,10.3196,3.902113
1588,2013/11/14,1001,41.85919,2.343941,26.28528,4.679529,5.660447,4.928663,2.889992
1593,2013/11/15,1001,52.39866,2.859025,30.66799,5.48704,9.641553,6.819403,3.743051
1598,2013/11/16,1001,49.18767,2.197027,34.59537,4.291153,5.717102,5.087661,2.387014
1603,2013/11/17,1001,22.82637,1.044167,13.90088,3.354153,2.986038,2.96806,1.541129
1608,2013/11/18,1001,21.26788,1.015383,12.3121,3.400368,3.002607,2.745404,1.537419
1613,2013/11/19,1001,26.10236,1.316256,15.27103,3.883877,3.278805,3.612794,2.352391
1618,2013/11/20,1001,41.72682,2.316054,26.43717,4.389608,5.619212,4.773714,2.964771
1623,2013/11/21,1001,54.04724,2.959444,33.59181,5.682416,8.209222,6.657612,3.604348
1628,2013/11/22,1001,56.08614,3.116661,32.62305,6.284608,10.02484,7.529844,4.036983
1633,2013/11/23,1001,74.45858,3.797057,45.93159,6.980475,13.38384,8.817336,4.36562
1638,2013/11/24,1001,71.41338,3.258942,48.94306,6.914969,9.37039,6.701183,2.926019
1643,2013/11/25,1001,21.71059,1.042848,12.51756,3.502005,3.04433,3.025941,1.603846
1648,2013/11/26,1001,24.69376,1.177012,14.49557,3.76435,3.175814,3.06583,2.081013
1653,2013/11/27,1001,16.51305,0.877981,8.644924,2.973549,2.494579,2.082633,1.522017
1658,2013/11/28,1001,26.07016,1.303285,15.33147,3.840728,3.238429,3.660299,2.356251
1663,2013/11/29,1001,44.44981,2.705504,25.59045,4.83632,7.174973,5.946537,4.142559
1668,2013/11/30,1001,34.90212,1.860839,22.2885,3.777009,4.364985,4.075044,2.61079
1673,2013/12/1,1001,50.70025,3.066511,29.60757,5.592918,8.201992,6.592416,4.23126
1678,2013/12/2,1001,61.03727,3.235547,37.4128,6.040542,10.32302,7.821687,4.025364
1683,2013/12/3,1001,52.82593,3.060576,32.80538,5.415968,7.9574,6.250676,3.58661
1688,2013/12/4,1001,48.15609,2.676332,31.50838,4.591214,6.422891,5.284666,2.957268
1693,2013/12/5,1001,30.96042,1.592639,19.7338,3.682172,3.431405,3.882355,2.520406
1698,2013/12/6,1001,62.56919,3.31906,37.70917,7.188149,9.859997,7.920348,4.492813
1703,2013/12/7,1001,94.42808,4.981947,51.24444,14.1596,17.92867,12.1896,6.113424
1708,2013/12/8,1001,111.6532,5.772261,64.22946,16.12855,19.59868,13.60497,5.924245
1713,2013/12/9,1001,28.70553,1.451467,18.1443,3.797793,3.127497,3.713813,2.184476
1718,2013/12/10,1001,33.52268,1.84194,20.37349,4.26485,4.416173,4.352953,2.626225
1723,2013/12/11,1001,30.52034,1.594271,19.21353,3.814284,3.396879,3.756978,2.501374
1728,2013/12/12,1001,22.3926,1.087382,13.29789,3.433996,2.739719,3.022746,1.833615
1733,2013/12/13,1001,27.92269,1.436073,16.39407,3.932211,3.365395,3.59667,2.794941
1738,2013/12/14,1001,34.41211,1.905411,20.61911,4.340707,4.081236,4.132252,3.465642
1743,2013/12/15,1001,41.99722,2.545464,24.0926,4.942594,6.477123,5.496471,3.939439
1748,2013/12/16,1001,87.89037,4.393602,56.37036,8.982429,12.88956,8.958392,5.25442
1753,2013/12/17,1001,66.56166,3.134329,46.08586,6.140727,7.694389,6.229543,3.506359
1758,2013/12/18,1001,34.878,1.775723,22.6949,4.252211,3.813085,4.329995,2.342083
1763,2013/12/19,1001,39.23687,2.038082,25.15925,4.659596,4.653956,5.40344,2.725986
1768,2013/12/20,1001,37.5851,1.975641,23.35324,4.726155,4.751169,5.620211,2.778896
1773,2013/12/21,1001,54.33407,2.980703,35.76701,5.306013,6.945307,5.900304,3.335038
1778,2013/12/22,1001,67.38175,3.538772,41.48994,6.211499,11.74715,8.582585,4.394386
1783,2013/12/23,1001,60.21393,3.103166,40.93667,6.383931,6.596217,5.74058,3.193945
1788,2013/12/24,1001,67.56348,3.630659,39.91073,7.757238,11.58025,8.951776,4.684604
1793,2013/12/25,1001,93.57757,4.747663,61.75029,10.10529,12.46349,9.150303,4.510837
1798,2013/12/26,1001,24.57958,1.184914,14.47314,3.909527,3.072726,3.400072,1.939278
1803,2013/12/27,1001,42.63307,2.410338,26.98066,4.875623,5.56346,5.136035,2.802984
1808,2013/12/28,1001,42.68404,2.458589,26.51996,5.051529,5.702336,5.066264,2.951627
1813,2013/12/29,1001,46.04802,2.709528,27.2223,5.239092,6.767447,5.869926,4.109657
1818,2013/12/30,1001,46.43507,2.629068,28.93074,5.070102,6.124572,5.345134,3.680593
1823,2013/12/31,1001,31.57733,1.623021,18.44736,4.424814,4.152871,4.095461,2.929262
1828,2014/1/1,1001,40.62891,2.057521,23.93157,5.252762,5.560447,5.425763,3.82661
1833,2014/1/2,1001,63.18648,3.160672,31.9261,9.30669,12.70537,9.381252,6.087648
1838,2014/1/3,1001,45.72514,2.273613,27.06372,6.421336,6.324052,5.504664,3.64242
1843,2014/1/4,1001,84.17536,4.193853,44.02422,13.85325,16.96506,12.49628,5.138975
1848,2014/1/5,1001,90.80939,4.286439,49.56852,15.94172,16.3588,12.18821,4.653907
1853,2014/1/6,1001,91.25016,4.441212,48.95059,14.52856,18.14065,14.00068,5.189145
1858,2014/1/7,1001,53.64126,2.550175,34.35107,6.30785,7.118575,6.07859,3.313586
1863,2014/1/8,1001,30.69187,1.433505,19.48444,4.119711,3.250049,3.544293,2.404168
1868,2014/1/9,1001,56.58047,2.682734,34.01284,6.450184,7.949167,7.091855,5.485545
1873,2014/1/10,1001,70.93248,3.244095,44.85222,7.572321,9.236267,8.160518,6.027572
1878,2014/1/11,1001,69.746,3.196844,45.03908,7.425427,8.841711,7.581418,5.242935
1883,2014/1/12,1001,36.45957,1.752076,23.05736,4.876214,4.357837,4.954151,2.41608
1888,2014/1/13,1001,66.45664,3.160183,39.37369,8.537531,10.53824,8.523414,4.846996
1893,2014/1/14,1001,73.79627,3.545924,42.2046,9.857155,13.04737,10.04702,5.141225
1898,2014/1/15,1001,66.19032,3.155053,39.27938,8.135616,11.00628,8.446823,4.613995
1903,2014/1/16,1001,105.3128,4.721245,63.85515,14.22685,17.17222,13.72,5.337334
1908,2014/1/17,1001,94.15672,4.651987,52.24463,13.44599,18.69734,13.47106,5.116772
1913,2014/1/18,1001,50.62208,2.52249,30.1266,6.926734,7.200013,6.154621,3.846238
1918,2014/1/19,1001,99.34996,4.276606,54.96289,16.47857,18.82864,12.90434,4.803253
1923,2014/1/20,1001,43.55723,1.910193,29.58748,4.797555,4.740398,4.509386,2.521599
1928,2014/1/21,1001,44.89582,2.221516,27.19473,6.085919,6.153262,5.589879,3.240396
1933,2014/1/22,1001,78.28223,4.007288,36.56876,13.16603,16.73916,10.9975,7.800995
1938,2014/1/23,1001,108.4268,4.640405,60.27399,15.4534,20.36648,12.97891,7.692525
1943,2014/1/24,1001,85.36442,4.256938,56.88888,9.274189,11.09726,8.677509,3.847153
1948,2014/1/25,1001,34.779,1.519729,21.41631,4.815931,4.042074,4.386653,2.984956
1953,2014/1/26,1001,52.17204,2.398002,25.03993,8.706815,10.38828,7.786276,5.639012
1958,2014/1/27,1001,65.77416,2.923607,43.39347,7.423773,8.083432,7.001069,3.949877
1963,2014/1/28,1001,44.18742,2.176885,22.24509,6.632605,7.951749,6.087909,5.181089
1968,2014/1/29,1001,80.3676,3.515205,44.22772,11.56844,16.00893,11.44144,5.047301
1973,2014/1/30,1001,41.29149,1.923791,23.30557,6.469026,5.54625,5.289177,4.046849
1978,2014/1/31,1001,88.48138,4.087363,45.85552,14.70228,18.30007,12.70524,5.536151
1983,2014/2/1,1001,100.8618,4.351166,51.75062,17.12216,22.11247,14.12199,5.525383
1988,2014/2/2,1001,44.09301,1.894786,30.05867,4.704628,4.933687,4.59878,2.501243
1993,2014/2/3,1001,21.53827,0.9513648,12.46326,3.342521,2.887083,2.851921,1.89404
1998,2014/2/4,1001,36.98196,1.819078,21.91936,4.694786,4.759289,4.709927,3.78945
2003,2014/2/5,1001,52.37766,2.498905,30.48739,6.324207,7.991476,6.797011,5.075678
2008,2014/2/6,1001,63.22474,2.69966,42.6454,6.60499,7.116699,6.927201,4.157991
2013,2014/2/7,1001,79.16112,3.336036,52.03893,8.143662,10.71321,8.564656,4.929281
2018,2014/2/8,1001,46.96402,2.026719,31.11964,4.99212,6.27832,5.162677,2.547222
2023,2014/2/9,1001,23.38892,1.013373,14.312,3.53096,2.80809,2.856164,1.7245
2028,2014/2/10,1001,48.9053,2.480813,28.0315,6.394434,7.755784,6.475713,4.242768
2033,2014/2/11,1001,60.51428,2.934904,32.85599,9.175154,10.49108,8.757821,5.057156
2038,2014/2/12,1001,81.99002,3.805109,51.31992,12.04592,10.82044,8.514281,3.998635
2043,2014/2/13,1001,102.1003,4.40777,55.73082,16.40655,18.51761,11.3404,7.037551
2048,2014/2/14,1001,117.7619,4.550939,68.17772,19.70575,19.32093,14.08748,6.006562
2053,2014/2/15,1001,113.1413,4.751615,67.27822,15.73615,19.57537,13.47366,5.799946
2058,2014/2/16,1001,42.49124,2.043765,25.77832,5.29421,5.598265,5.365628,3.776675
2063,2014/2/17,1001,40.96198,1.958236,24.12789,6.02847,5.379197,5.423576,3.468186
2068,2014/2/18,1001,96.86724,4.167796,57.60126,12.59427,15.3494,10.33085,7.154519
2073,2014/2/19,1001,60.04339,2.681848,35.1742,9.394,8.54069,7.519946,4.252656
2078,2014/2/20,1001,89.02166,4.106081,45.87448,15.2014,18.01303,12.17667,5.826672
2083,2014/2/21,1001,142.2305,6.090634,73.04917,28.01978,28.14994,18.68942,6.920979
2088,2014/2/22,1001,164.302,6.558705,94.68294,26.66398,28.99287,22.20933,7.403503
2093,2014/2/23,1001,171.4605,6.823627,92.37176,30.9248,32.47244,19.87692,8.867877
2098,2014/2/24,1001,199.9543,7.956765,108.831,36.70174,37.52318,21.01747,8.941658
2103,2014/2/25,1001,188.1623,7.463691,100.6346,35.43442,36.29581,19.2664,8.333811
2108,2014/2/26,1001,166.4507,5.992721,96.78225,25.96026,31.08573,19.3308,6.629741
2113,2014/2/27,1001,30.59552,1.310032,19.49523,3.785794,3.874142,3.577641,2.130326
2118,2014/2/28,1001,64.7143,2.989418,30.94175,9.834436,14.42152,9.721284,6.527175
2123,2014/3/1,1001,64.331,3.021174,36.51665,9.432085,10.38401,8.222488,4.977077
2128,2014/3/2,1001,67.94495,3.310439,33.29542,11.49186,13.84033,9.527615,6.006903
2133,2014/3/3,1001,79.43035,3.832604,43.76126,10.98488,15.49557,11.40529,5.356039
2138,2014/3/4,1001,44.43406,1.924248,29.22649,4.835987,6.111656,5.093288,2.335676
2143,2014/3/5,1001,29.5883,1.330158,19.22661,3.636969,3.127905,2.996542,2.266657
2148,2014/3/6,1001,25.27519,1.149914,15.36676,3.771977,3.022807,3.309556,1.96373
2153,2014/3/7,1001,33.43836,1.59741,19.77164,4.566642,4.384397,4.426644,3.118275
2158,2014/3/8,1001,49.67874,2.312067,30.53145,5.317462,7.709725,6.094716,3.808041
2163,2014/3/9,1001,38.79117,1.896257,23.09814,5.278,4.958415,4.984931,3.56036
2168,2014/3/10,1001,84.19156,3.740063,43.66462,13.93121,16.73479,11.30986,6.120872
2173,2014/3/11,1001,62.85887,2.797895,40.41889,7.153824,9.589127,6.608734,2.899132
2178,2014/3/12,1001,27.91301,1.227118,18.31768,3.449436,3.024976,3.062106,1.893799
2183,2014/3/13,1001,35.76105,1.647595,21.38996,4.37527,5.016462,4.508625,3.331765
2188,2014/3/14,1001,38.14664,1.869086,21.69974,4.657423,6.581711,5.41233,3.338683
2193,2014/3/15,1001,45.27242,2.247948,25.71868,5.687279,7.733266,5.893478,3.885244
2198,2014/3/16,1001,76.56999,3.570744,36.76738,11.53612,17.83485,10.92662,6.860899
2203,2014/3/17,1001,68.08763,2.996358,44.2645,8.920904,8.530843,5.846027,3.37503
2208,2014/3/18,1001,48.01833,2.152635,30.09427,5.247025,7.633571,6.063854,2.890834
2213,2014/3/19,1001,49.80318,1.996301,35.3325,4.529273,5.407362,4.551753,2.537747
2218,2014/3/20,1001,30.44969,1.281206,20.7589,3.189697,3.118768,3.067482,2.101119
2223,2014/3/21,1001,35.80339,1.761305,20.92462,4.466535,5.770255,4.741645,2.880676
2228,2014/3/22,1001,52.28743,2.483767,32.02373,6.462938,7.662668,5.868609,3.654328
2233,2014/3/23,1001,51.09665,2.413405,27.5965,6.977558,10.45477,7.06747,3.654414
2238,2014/3/24,1001,70.16954,2.972836,42.17119,8.479991,13.94047,9.338742,2.605057
2243,2014/3/25,1001,45.67616,2.160777,28.36015,6.227017,7.070588,5.589478,1.85763
2248,2014/3/26,1001,67.63033,3.167963,39.23696,10.06631,12.49475,8.079507,2.664349
2253,2014/3/27,1001,94.49646,4.164764,51.34717,14.16465,20.18431,11.52292,4.635568
2258,2014/3/28,1001,73.17056,3.504057,37.77854,11.76265,17.15663,11.47544,2.968685
2263,2014/3/29,1001,33.98701,1.574141,22.26175,3.727018,5.08988,4.680132,1.334216
2268,2014/3/30,1001,32.15745,1.540609,20.53287,4.033684,4.631403,3.916851,1.41888
2273,2014/3/31,1001,61.54015,2.883084,34.0973,8.548555,12.74454,8.377403,3.26667
2278,2014/4/1,1001,39.15334,1.931137,22.92749,5.62789,7.419697,6.033797,1.247127
2283,2014/4/2,1001,41.04098,1.747078,26.9351,3.960433,6.561611,5.674887,1.836755
2288,2014/4/3,1001,27.22902,1.055319,18.62825,3.055003,3.094455,3.135927,1.395994
2293,2014/4/4,1001,24.05028,0.9720915,15.82804,3.139451,2.855303,2.929057,1.255394
2298,2014/4/5,1001,25.00517,1.013101,16.93052,3.025713,2.772345,2.746258,1.263495
2303,2014/4/6,1001,35.3154,1.643252,21.52592,4.47765,6.033118,4.78178,1.635458
2308,2014/4/7,1001,45.84894,2.212956,26.19503,5.905744,9.296784,7.036838,2.238431
2313,2014/4/8,1001,69.70513,2.927069,39.27129,9.295114,15.84716,9.353631,2.364499
2318,2014/4/9,1001,77.03559,3.113854,52.1841,8.797393,10.58562,6.675814,2.35462
2323,2014/4/10,1001,48.18893,2.23957,27.19303,6.026133,9.257192,7.116684,3.473009
2328,2014/4/11,1001,67.22686,2.81418,35.56559,9.060195,16.56828,9.909464,3.218613
2333,2014/4/12,1001,71.77322,2.994816,35.53344,10.95568,19.3357,10.52847,2.953579
2338,2014/4/13,1001,67.38038,2.853328,35.04927,9.902536,17.49138,9.853698,2.083864
2343,2014/4/14,1001,58.37655,2.458012,34.79633,8.550337,10.97733,7.665682,1.59454
2348,2014/4/15,1001,48.25324,2.0513,30.8623,6.053535,7.344237,6.163196,1.941872
2353,2014/4/16,1001,73.77072,2.964986,43.86754,9.398008,14.87103,9.946469,2.669152
2358,2014/4/17,1001,59.47855,2.446299,34.75582,7.27648,12.18623,8.202137,2.813717
2363,2014/4/18,1001,36.98703,1.516335,23.86951,4.748096,5.260139,4.429943,1.592951
2368,2014/4/19,1001,48.58748,2.001158,28.68573,6.638527,9.269425,6.49339,1.992644
2373,2014/4/20,1001,31.5517,1.273779,21.57323,3.597497,4.039744,3.444329,1.067451
2378,2014/4/21,1001,30.02774,1.180428,20.53822,3.397611,3.696327,2.965328,1.215154
2383,2014/4/22,1001,36.15361,1.52175,23.54967,4.687025,5.107505,3.698375,1.28766
2388,2014/4/23,1001,60.05851,2.351042,35.58668,9.493056,11.01913,7.755653,1.608597
2393,2014/4/24,1001,71.38629,2.891043,39.56196,11.83725,15.22449,10.02736,1.87155
2398,2014/4/25,1001,59.67943,2.431397,33.93327,8.780687,13.07745,8.782499,1.456627
2403,2014/4/26,1001,46.94925,2.006375,28.8708,6.16034,8.488786,6.875175,1.422947
2408,2014/4/27,1001,31.912,1.309375,21.78609,3.097353,4.474511,3.635145,1.244669
2413,2014/4/28,1001,30.32615,1.263741,19.64177,3.620264,4.441014,3.381463,1.359365
2418,2014/4/29,1001,41.92421,1.87403,26.37623,5.259863,6.988818,5.315585,1.425272
2423,2014/4/30,1001,50.58327,2.148735,30.1161,8.283083,8.773332,6.807634,1.262021
2428,2014/5/1,1001,56.86532,2.268928,33.91421,9.39291,9.8613,7.712604,1.427973
2433,2014/5/2,1001,30.61095,1.254146,19.18711,4.780166,4.184648,4.240401,1.204879
2438,2014/5/3,1001,33.35863,1.403645,19.3612,5.090102,6.383981,4.554967,1.119701
2443,2014/5/4,1001,23.35876,0.9402899,13.94593,3.834932,3.562523,3.24689,1.075084
2448,2014/5/5,1001,28.78569,1.096709,18.43284,3.898118,3.694914,3.058881,1.663106
2453,2014/5/6,1001,39.70364,1.735104,22.74877,5.620148,7.753911,5.663337,1.845705
2458,2014/5/7,1001,34.33562,1.450549,19.2582,6.571936,5.642911,5.706018,1.412021
2463,2014/5/8,1001,36.88115,1.553438,23.55359,5.395994,5.137888,4.984001,1.240238
2468,2014/5/9,1001,51.10813,2.325456,26.58417,9.031866,11.00406,8.926586,2.162578
2473,2014/5/10,1001,43.29833,1.977922,23.06339,7.236076,9.259444,6.815334,1.761502
2478,2014/5/11,1001,27.82771,1.31599,14.37888,5.564584,5.27795,5.071908,1.29031
2483,2014/5/12,1001,31.53658,1.284179,19.36887,5.186423,4.455731,4.439471,1.241378
2488,2014/5/13,1001,41.09984,1.686698,26.87525,5.708106,5.291904,5.882147,1.537882
2493,2014/5/14,1001,27.71975,1.143599,18.3156,3.526573,3.685267,2.99947,1.048712
2498,2014/5/15,1001,22.92464,1.039973,13.59132,3.930665,3.289288,2.93977,1.073398
2503,2014/5/16,1001,23.54759,1.039723,14.07976,3.763377,3.637958,3.137447,1.026774
2508,2014/5/17,1001,33.48446,1.481982,19.68884,5.401095,5.677575,5.17462,1.234963
2513,2014/5/18,1001,45.60039,1.931812,26.74439,9.513062,5.877634,6.846695,1.533496
2518,2014/5/19,1001,37.58899,1.872948,19.02191,8.317408,6.956768,6.955069,1.419953
2523,2014/5/20,1001,24.99168,1.212596,14.23014,4.303225,4.205228,3.505722,1.040493
2528,2014/5/21,1001,30.65087,1.5866,16.37768,6.496736,4.923889,4.506421,1.265964
2533,2014/5/22,1001,67.33306,2.850748,38.39891,13.6175,11.07425,10.8371,1.391649
2538,2014/5/23,1001,58.45099,2.270064,34.61831,11.83041,8.352922,10.38211,1.379281
2543,2014/5/24,1001,45.63276,1.937777,23.01561,9.686586,9.411698,8.005064,1.581089
2548,2014/5/25,1001,45.94171,1.76156,30.29785,6.762096,5.590627,6.543084,1.529581
2553,2014/5/26,1001,24.67425,1.155,14.23616,4.465062,3.681971,3.355846,1.136062
2558,2014/5/27,1001,27.14676,1.256451,16.30381,4.300251,4.192174,3.493467,1.09407
2563,2014/5/28,1001,25.6979,1.26607,14.91071,4.351636,4.18712,3.275368,0.9823626
2568,2014/5/29,1001,32.1461,1.489771,20.61027,4.309532,4.560769,4.437255,1.175758
2573,2014/5/30,1001,45.59783,2.044321,24.30631,10.3793,7.255144,8.279003,1.612753
2578,2014/5/31,1001,74.04351,2.936997,42.8995,17.95845,8.969183,9.067513,1.279378
2583,2014/6/1,1001,60.1304,2.500848,31.17442,13.08661,11.84829,8.524674,1.520231
2588,2014/6/2,1001,38.68071,1.702842,22.07972,7.035912,5.328524,5.89924,2.533712
2593,2014/6/3,1001,39.52707,1.785087,20.81679,7.984129,6.259279,5.79953,2.681785
2598,2014/6/4,1001,43.50619,1.910043,23.33408,8.857151,6.751531,7.042107,2.653382
2603,2014/6/5,1001,57.61709,2.446964,29.07963,13.48952,10.86112,8.87575,1.739855
2608,2014/6/6,1001,39.32158,1.832983,18.77066,8.669757,7.591758,7.626884,2.456421
2613,2014/6/7,1001,25.34477,1.183766,13.21426,5.344385,4.462937,4.567959,1.139426
